user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
2356,300,LowSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
2435,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2436,284,LowSeason,[2-3],Standard,[160-260],[3-4],FALSE
2437,314,LowSeason,[4-7],Nonref,[160-260],[2-2],FALSE
2438,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2439,187,LowSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2440,281,LowSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2441,338,LowSeason,[2-3],Nonref,[0-160],[2-2],TRUE
2442,126,HighSeason,[4-7],Nonref,[160-260],[2-2],TRUE
2443,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2444,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
2445,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2446,340,LowSeason,[2-3],Nonref,[260-360],[3-4],TRUE
2447,276,LowSeason,[2-3],Standard,[160-260],[2-2],FALSE
2448,165,HighSeason,[2-3],Standard,[160-260],[2-2],FALSE
2449,341,LowSeason,[0-1],Standard,[260-360],[3-4],FALSE
2261,342,LowSeason,[2-3],Standard,[160-260],[1-1],FALSE
2450,339,HighSeason,[2-3],Standard,[360-500],[5-inf],TRUE
2451,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2452,340,LowSeason,[2-3],Nonref,[260-360],[3-4],TRUE
2454,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2455,187,LowSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2456,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2457,329,HighSeason,[2-3],Standard,[160-260],[2-2],TRUE
2458,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
2459,157,LowSeason,[4-7],Nonref,[160-260],[2-2],TRUE
706,343,LowSeason,[0-1],Standard,[160-260],[3-4],TRUE
706,286,LowSeason,[0-1],Standard,[160-260],[3-4],FALSE
2460,117,HighSeason,[4-7],Standard,[160-260],[3-4],TRUE
2461,338,LowSeason,[2-3],Nonref,[0-160],[2-2],TRUE
2462,310,LowSeason,[2-3],Nonref,[160-260],[2-2],FALSE
98,179,OffSeason,[8-inf],Nonref,[160-260],[2-2],TRUE
2463,187,LowSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2464,213,HighSeason,[4-7],Nonref,[260-360],[3-4],TRUE
2465,187,LowSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2466,289,LowSeason,[2-3],Nonref,[260-360],[3-4],FALSE
2467,204,LowSeason,[2-3],Standard,[160-260],[3-4],TRUE
2468,281,LowSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2469,157,LowSeason,[4-7],Nonref,[160-260],[2-2],TRUE
2470,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2471,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2472,274,OffSeason,[4-7],Nonref,[160-260],[5-inf],TRUE
2473,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2474,232,HighSeason,[2-3],Nonref,[260-360],[3-4],TRUE
2476,310,LowSeason,[2-3],Nonref,[160-260],[2-2],FALSE
2477,277,HighSeason,[4-7],Standard,[160-260],[3-4],FALSE
2478,124,HighSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2479,134,LowSeason,[2-3],Nonref,[260-360],[5-inf],FALSE
2480,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2481,218,HighSeason,[2-3],Nonref,[160-260],[2-2],FALSE
2482,344,LowSeason,[2-3],Nonref,[0-160],[1-1],FALSE
2483,101,HighSeason,[2-3],Standard,[160-260],[3-4],FALSE
2484,101,HighSeason,[2-3],Standard,[160-260],[3-4],FALSE
2485,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2486,281,LowSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2488,129,HighSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2489,345,LowSeason,[4-7],Nonref,[0-160],[2-2],TRUE
2490,260,HighSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2492,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2493,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2494,101,HighSeason,[2-3],Standard,[160-260],[3-4],FALSE
2495,134,LowSeason,[2-3],Nonref,[260-360],[5-inf],FALSE
2496,314,LowSeason,[4-7],Nonref,[160-260],[2-2],FALSE
2497,187,LowSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2498,124,HighSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2499,204,LowSeason,[2-3],Standard,[160-260],[3-4],TRUE
2500,117,HighSeason,[4-7],Standard,[160-260],[3-4],TRUE
2501,346,HighSeason,[8-inf],Nonref,[160-260],[1-1],TRUE
2502,14,LowSeason,[4-7],Standard,[160-260],[3-4],TRUE
2503,281,LowSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2504,310,LowSeason,[2-3],Nonref,[160-260],[2-2],FALSE
2505,204,LowSeason,[2-3],Standard,[160-260],[3-4],TRUE
2506,124,HighSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2261,219,LowSeason,[2-3],Standard,[260-360],[5-inf],FALSE
2507,310,LowSeason,[2-3],Nonref,[160-260],[2-2],FALSE
2508,157,LowSeason,[4-7],Nonref,[160-260],[2-2],TRUE
2509,9,HighSeason,[2-3],Standard,[160-260],[3-4],TRUE
2511,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2512,204,LowSeason,[2-3],Standard,[160-260],[3-4],TRUE
2513,267,HighSeason,[4-7],Nonref,[160-260],[3-4],FALSE
1264,260,HighSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2514,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2515,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2516,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2517,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2518,147,LowSeason,[4-7],Nonref,[160-260],[5-inf],TRUE
2519,324,HighSeason,[2-3],Standard,[260-360],[3-4],FALSE
2520,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2521,347,LowSeason,[2-3],Nonref,[0-160],[2-2],FALSE
1413,258,HighSeason,[2-3],Standard,[260-360],[5-inf],FALSE
2523,204,LowSeason,[2-3],Standard,[160-260],[3-4],TRUE
1287,348,LowSeason,[4-7],Nonref,[160-260],[1-1],TRUE
2525,276,LowSeason,[2-3],Standard,[160-260],[2-2],FALSE
2526,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2527,349,LowSeason,[0-1],Nonref,[160-260],[2-2],FALSE
2528,204,LowSeason,[2-3],Standard,[160-260],[3-4],TRUE
2529,101,HighSeason,[2-3],Standard,[160-260],[3-4],FALSE
2530,310,LowSeason,[2-3],Nonref,[160-260],[2-2],FALSE
2531,187,LowSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2532,281,LowSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2533,333,HighSeason,[2-3],Standard,[160-260],[5-inf],FALSE
2534,11,HighSeason,[8-inf],Standard,[160-260],[3-4],TRUE
2535,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2536,289,LowSeason,[2-3],Nonref,[260-360],[3-4],FALSE
2537,218,HighSeason,[2-3],Nonref,[160-260],[2-2],FALSE
2538,186,HighSeason,[4-7],Standard,[260-360],[3-4],TRUE
2539,281,LowSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2540,11,HighSeason,[8-inf],Standard,[160-260],[3-4],TRUE
2541,298,LowSeason,[4-7],Nonref,[160-260],[3-4],FALSE
2542,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2544,234,LowSeason,[4-7],Standard,[160-260],[2-2],TRUE
2545,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2546,295,LowSeason,[2-3],Standard,[260-360],[3-4],TRUE
2547,350,LowSeason,[0-1],Nonref,[260-360],[3-4],FALSE
2548,276,LowSeason,[2-3],Standard,[160-260],[2-2],FALSE
2549,335,LowSeason,[0-1],Standard,[160-260],[5-inf],TRUE
2550,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2551,301,HighSeason,[4-7],Standard,[160-260],[5-inf],TRUE
2552,281,LowSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2553,203,HighSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2554,187,LowSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2555,351,LowSeason,[0-1],Nonref,[160-260],[2-2],TRUE
2556,333,HighSeason,[2-3],Standard,[160-260],[5-inf],FALSE
2557,215,LowSeason,[4-7],Nonref,[260-360],[5-inf],TRUE
2558,300,LowSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
2559,337,LowSeason,[2-3],Nonref,[160-260],[5-inf],FALSE
2560,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2561,352,HighSeason,[8-inf],Nonref,[260-360],[5-inf],TRUE
2562,353,LowSeason,[2-3],Nonref,[260-360],[2-2],TRUE
2503,354,LowSeason,[0-1],Nonref,[160-260],[3-4],FALSE
2563,353,LowSeason,[2-3],Nonref,[260-360],[2-2],TRUE
2564,300,LowSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
2565,247,OffSeason,[4-7],Nonref,[0-160],[2-2],TRUE
2566,124,HighSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2567,323,LowSeason,[0-1],Nonref,[160-260],[3-4],TRUE
2568,351,LowSeason,[0-1],Nonref,[160-260],[2-2],TRUE
2569,14,LowSeason,[4-7],Standard,[160-260],[3-4],TRUE
2570,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2570,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2571,340,LowSeason,[2-3],Nonref,[260-360],[3-4],TRUE
2572,349,LowSeason,[0-1],Nonref,[160-260],[2-2],FALSE
2573,218,HighSeason,[2-3],Nonref,[160-260],[2-2],FALSE
2574,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2575,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2576,126,HighSeason,[4-7],Nonref,[160-260],[2-2],TRUE
2577,187,LowSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2579,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2580,134,LowSeason,[2-3],Nonref,[260-360],[5-inf],FALSE
2581,203,HighSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2582,172,HighSeason,[4-7],Nonref,[0-160],[2-2],TRUE
2583,337,LowSeason,[2-3],Nonref,[160-260],[5-inf],FALSE
2584,9,HighSeason,[2-3],Standard,[160-260],[3-4],TRUE
2585,122,OffSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2586,336,LowSeason,[2-3],Nonref,[160-260],[5-inf],TRUE
2587,204,LowSeason,[2-3],Standard,[160-260],[3-4],TRUE
2588,328,HighSeason,[4-7],Standard,[160-260],[2-2],FALSE
2589,314,LowSeason,[4-7],Nonref,[160-260],[2-2],FALSE
706,9,HighSeason,[2-3],Standard,[160-260],[3-4],TRUE
2590,203,HighSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2591,256,HighSeason,[2-3],Standard,[160-260],[5-inf],TRUE
2592,349,LowSeason,[0-1],Nonref,[160-260],[2-2],FALSE
2593,157,LowSeason,[4-7],Nonref,[160-260],[2-2],TRUE
2594,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2595,298,LowSeason,[4-7],Nonref,[160-260],[3-4],FALSE
2596,351,LowSeason,[0-1],Nonref,[160-260],[2-2],TRUE
2597,329,HighSeason,[2-3],Standard,[160-260],[2-2],TRUE
2598,277,HighSeason,[4-7],Standard,[160-260],[3-4],FALSE
2599,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2600,127,HighSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
2601,347,LowSeason,[2-3],Nonref,[0-160],[2-2],FALSE
2602,323,LowSeason,[0-1],Nonref,[160-260],[3-4],TRUE
2604,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
706,355,LowSeason,[0-1],Standard,[0-160],[5-inf],TRUE
2605,307,LowSeason,[4-7],Nonref,[160-260],[5-inf],FALSE
2606,237,LowSeason,[4-7],Standard,[160-260],[1-1],TRUE
2607,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2608,281,LowSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2609,323,LowSeason,[0-1],Nonref,[160-260],[3-4],TRUE
2610,101,HighSeason,[2-3],Standard,[160-260],[3-4],FALSE
2611,134,LowSeason,[2-3],Nonref,[260-360],[5-inf],FALSE
1128,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2612,124,HighSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2614,132,LowSeason,[4-7],Standard,[0-160],[2-2],TRUE
2616,281,LowSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2617,129,HighSeason,[2-3],Nonref,[160-260],[3-4],FALSE
1664,187,LowSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2201,131,HighSeason,[4-7],Standard,[160-260],[2-2],TRUE
2619,187,LowSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2620,289,LowSeason,[2-3],Nonref,[260-360],[3-4],FALSE
2621,289,LowSeason,[2-3],Nonref,[260-360],[3-4],FALSE
2622,260,HighSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2623,219,LowSeason,[2-3],Standard,[260-360],[5-inf],FALSE
2624,284,LowSeason,[2-3],Standard,[160-260],[3-4],FALSE
2625,126,HighSeason,[4-7],Nonref,[160-260],[2-2],TRUE
2626,356,HighSeason,[4-7],Nonref,[160-260],[1-1],TRUE
2627,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2628,337,LowSeason,[2-3],Nonref,[160-260],[5-inf],FALSE
2629,203,HighSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2630,323,LowSeason,[0-1],Nonref,[160-260],[3-4],TRUE
2631,190,LowSeason,[2-3],Standard,[260-360],[5-inf],TRUE
2632,310,LowSeason,[2-3],Nonref,[160-260],[2-2],FALSE
2633,234,LowSeason,[4-7],Standard,[160-260],[2-2],TRUE
2634,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2636,281,LowSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2637,218,HighSeason,[2-3],Nonref,[160-260],[2-2],FALSE
2638,276,LowSeason,[2-3],Standard,[160-260],[2-2],FALSE
2639,134,LowSeason,[2-3],Nonref,[260-360],[5-inf],FALSE
2640,203,HighSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2641,354,LowSeason,[0-1],Nonref,[160-260],[3-4],FALSE
2642,165,HighSeason,[2-3],Standard,[160-260],[2-2],FALSE
2643,281,LowSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2644,187,LowSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2645,284,LowSeason,[2-3],Standard,[160-260],[3-4],FALSE
2646,281,LowSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2647,121,HighSeason,[8-inf],Nonref,[160-260],[3-4],TRUE
2648,45,OffSeason,[2-3],Standard,[260-360],[3-4],FALSE
1413,284,LowSeason,[2-3],Standard,[160-260],[3-4],FALSE
1933,249,HighSeason,[2-3],Standard,[260-360],[5-inf],TRUE
2649,204,LowSeason,[2-3],Standard,[160-260],[3-4],TRUE
706,286,LowSeason,[0-1],Standard,[160-260],[3-4],FALSE
2651,354,LowSeason,[0-1],Nonref,[160-260],[3-4],FALSE
2652,258,HighSeason,[2-3],Standard,[260-360],[5-inf],FALSE
2653,101,HighSeason,[2-3],Standard,[160-260],[3-4],FALSE
2655,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2656,318,HighSeason,[2-3],Nonref,[160-260],[5-inf],TRUE
2657,310,LowSeason,[2-3],Nonref,[160-260],[2-2],FALSE
2658,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2659,289,LowSeason,[2-3],Nonref,[260-360],[3-4],FALSE
2660,256,HighSeason,[2-3],Standard,[160-260],[5-inf],TRUE
2661,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2662,310,LowSeason,[2-3],Nonref,[160-260],[2-2],FALSE
2663,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2664,9,HighSeason,[2-3],Standard,[160-260],[3-4],TRUE
2664,9,HighSeason,[2-3],Standard,[160-260],[3-4],TRUE
2665,143,HighSeason,[4-7],Standard,[260-360],[5-inf],TRUE
2666,357,LowSeason,[0-1],Standard,[160-260],[5-inf],FALSE
2667,323,LowSeason,[0-1],Nonref,[160-260],[3-4],TRUE
2668,143,HighSeason,[4-7],Standard,[260-360],[5-inf],TRUE
2669,337,LowSeason,[2-3],Nonref,[160-260],[5-inf],FALSE
2670,329,HighSeason,[2-3],Standard,[160-260],[2-2],TRUE
1413,326,LowSeason,[4-7],Standard,[160-260],[3-4],FALSE
2249,358,LowSeason,[0-1],Standard,[260-360],[3-4],TRUE
2671,310,LowSeason,[2-3],Nonref,[160-260],[2-2],FALSE
2672,204,LowSeason,[2-3],Standard,[160-260],[3-4],TRUE
1192,14,LowSeason,[4-7],Standard,[160-260],[3-4],TRUE
2673,9,HighSeason,[2-3],Standard,[160-260],[3-4],TRUE
2674,354,LowSeason,[0-1],Nonref,[160-260],[3-4],FALSE
1178,284,LowSeason,[2-3],Standard,[160-260],[3-4],FALSE
2675,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2675,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2676,342,LowSeason,[2-3],Standard,[160-260],[1-1],FALSE
2677,124,HighSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2678,204,LowSeason,[2-3],Standard,[160-260],[3-4],TRUE
2679,323,LowSeason,[0-1],Nonref,[160-260],[3-4],TRUE
2680,202,LowSeason,[2-3],Standard,[160-260],[2-2],TRUE
2681,126,HighSeason,[4-7],Nonref,[160-260],[2-2],TRUE
2682,126,HighSeason,[4-7],Nonref,[160-260],[2-2],TRUE
2683,187,LowSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2684,131,HighSeason,[4-7],Standard,[160-260],[2-2],TRUE
2685,202,LowSeason,[2-3],Standard,[160-260],[2-2],TRUE
2686,259,LowSeason,[2-3],Nonref,[160-260],[1-1],FALSE
2687,129,HighSeason,[2-3],Nonref,[160-260],[3-4],FALSE
1818,359,LowSeason,[0-1],Nonref,[160-260],[1-1],FALSE
2688,295,LowSeason,[2-3],Standard,[260-360],[3-4],TRUE
2689,124,HighSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2691,281,LowSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2692,256,HighSeason,[2-3],Standard,[160-260],[5-inf],TRUE
2693,360,LowSeason,[0-1],Nonref,[260-360],[3-4],TRUE
2694,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
2695,329,HighSeason,[2-3],Standard,[160-260],[2-2],TRUE
2696,218,HighSeason,[2-3],Nonref,[160-260],[2-2],FALSE
2697,354,LowSeason,[0-1],Nonref,[160-260],[3-4],FALSE
2698,354,LowSeason,[0-1],Nonref,[160-260],[3-4],FALSE
2699,361,HighSeason,[2-3],Nonref,[0-160],[2-2],FALSE
2700,9,HighSeason,[2-3],Standard,[160-260],[3-4],TRUE
1907,354,LowSeason,[0-1],Nonref,[160-260],[3-4],FALSE
2702,362,LowSeason,[0-1],Nonref,[260-360],[5-inf],FALSE
2703,10,HighSeason,[2-3],Standard,[260-360],[3-4],TRUE
2704,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2705,341,LowSeason,[0-1],Standard,[260-360],[3-4],FALSE
2706,204,LowSeason,[2-3],Standard,[160-260],[3-4],TRUE
2707,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2708,349,LowSeason,[0-1],Nonref,[160-260],[2-2],FALSE
2709,353,LowSeason,[2-3],Nonref,[260-360],[2-2],TRUE
2710,187,LowSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2711,319,HighSeason,[0-1],Standard,[160-260],[3-4],FALSE
2712,363,LowSeason,[0-1],Nonref,[260-360],[1-1],FALSE
2713,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2714,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2715,124,HighSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2716,260,HighSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2717,203,HighSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2718,129,HighSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2719,49,OffSeason,[4-7],Standard,[260-360],[3-4],TRUE
2720,364,LowSeason,[2-3],Nonref,[160-260],[1-1],TRUE
2720,364,LowSeason,[2-3],Nonref,[160-260],[1-1],TRUE
2720,364,LowSeason,[2-3],Nonref,[160-260],[1-1],TRUE
2721,314,LowSeason,[4-7],Nonref,[160-260],[2-2],FALSE
2722,318,HighSeason,[2-3],Nonref,[160-260],[5-inf],TRUE
2723,203,HighSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2724,203,HighSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2725,134,LowSeason,[2-3],Nonref,[260-360],[5-inf],FALSE
2726,187,LowSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2727,10,HighSeason,[2-3],Standard,[260-360],[3-4],TRUE
2728,361,HighSeason,[2-3],Nonref,[0-160],[2-2],FALSE
2729,281,LowSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2730,365,HighSeason,[0-1],Standard,[0-160],[2-2],TRUE
2731,289,LowSeason,[2-3],Nonref,[260-360],[3-4],FALSE
1664,354,LowSeason,[0-1],Nonref,[160-260],[3-4],FALSE
2732,366,HighSeason,[0-1],Nonref,[0-160],[2-2],FALSE
2733,188,LowSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2734,117,HighSeason,[4-7],Standard,[160-260],[3-4],TRUE
2735,217,OffSeason,[2-3],Nonref,[160-260],[5-inf],FALSE
418,187,LowSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2737,163,HighSeason,[8-inf],Standard,[160-260],[2-2],TRUE
2738,203,HighSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2739,289,LowSeason,[2-3],Nonref,[260-360],[3-4],FALSE
2740,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
2741,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
2742,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
2743,124,HighSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2744,129,HighSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2745,157,LowSeason,[4-7],Nonref,[160-260],[2-2],TRUE
2746,143,HighSeason,[4-7],Standard,[260-360],[5-inf],TRUE
2747,32,OffSeason,[4-7],Standard,[160-260],[2-2],FALSE
1200,367,LowSeason,[4-7],Standard,[160-260],[1-1],FALSE
2748,368,LowSeason,[0-1],Nonref,[260-360],[2-2],FALSE
2749,203,HighSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2750,102,OffSeason,[2-3],Nonref,[160-260],[2-2],FALSE
2751,369,LowSeason,[8-inf],Standard,[260-360],[1-1],TRUE
2752,349,LowSeason,[0-1],Nonref,[160-260],[2-2],FALSE
2753,349,LowSeason,[0-1],Nonref,[160-260],[2-2],FALSE
2754,310,LowSeason,[2-3],Nonref,[160-260],[2-2],FALSE
2755,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2756,117,HighSeason,[4-7],Standard,[160-260],[3-4],TRUE
2757,342,LowSeason,[2-3],Standard,[160-260],[1-1],FALSE
50,127,HighSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
2758,165,HighSeason,[2-3],Standard,[160-260],[2-2],FALSE
2759,284,LowSeason,[2-3],Standard,[160-260],[3-4],FALSE
2760,256,HighSeason,[2-3],Standard,[160-260],[5-inf],TRUE
2761,7,HighSeason,[2-3],Standard,[160-260],[1-1],TRUE
2762,284,LowSeason,[2-3],Standard,[160-260],[3-4],FALSE
2763,354,LowSeason,[0-1],Nonref,[160-260],[3-4],FALSE
2764,117,HighSeason,[4-7],Standard,[160-260],[3-4],TRUE
2766,259,LowSeason,[2-3],Nonref,[160-260],[1-1],FALSE
2767,332,LowSeason,[0-1],Standard,[160-260],[2-2],FALSE
2768,349,LowSeason,[0-1],Nonref,[160-260],[2-2],FALSE
1413,370,HighSeason,[0-1],Standard,[260-360],[5-inf],FALSE
1413,319,HighSeason,[0-1],Standard,[160-260],[3-4],FALSE
2769,203,HighSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2770,203,HighSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2771,281,LowSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2772,281,LowSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2658,332,LowSeason,[0-1],Standard,[160-260],[2-2],FALSE
2773,203,HighSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2774,260,HighSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2775,371,HighSeason,[2-3],Nonref,[260-360],[5-inf],FALSE
2776,284,LowSeason,[2-3],Standard,[160-260],[3-4],FALSE
2777,187,LowSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2778,9,HighSeason,[2-3],Standard,[160-260],[3-4],TRUE
2779,218,HighSeason,[2-3],Nonref,[160-260],[2-2],FALSE
2780,277,HighSeason,[4-7],Standard,[160-260],[3-4],FALSE
2781,124,HighSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2782,124,HighSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2783,260,HighSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2784,144,HighSeason,[4-7],Nonref,[260-360],[5-inf],TRUE
2785,124,HighSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2786,281,LowSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2787,165,HighSeason,[2-3],Standard,[160-260],[2-2],FALSE
2788,299,HighSeason,[4-7],Standard,[260-360],[3-4],FALSE
2789,372,HighSeason,[2-3],Standard,[260-360],[2-2],FALSE
2790,124,HighSeason,[2-3],Nonref,[160-260],[3-4],TRUE
706,286,LowSeason,[0-1],Standard,[160-260],[3-4],FALSE
2791,203,HighSeason,[4-7],Nonref,[160-260],[3-4],TRUE
2792,234,LowSeason,[4-7],Standard,[160-260],[2-2],TRUE
2793,329,HighSeason,[2-3],Standard,[160-260],[2-2],TRUE
2795,124,HighSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2796,260,HighSeason,[2-3],Nonref,[160-260],[2-2],TRUE
2797,354,LowSeason,[0-1],Nonref,[160-260],[3-4],FALSE
2798,218,HighSeason,[2-3],Nonref,[160-260],[2-2],FALSE
2799,294,HighSeason,[0-1],Nonref,[160-260],[3-4],FALSE
2800,373,OffSeason,[0-1],Nonref,[260-360],[3-4],FALSE
2801,124,HighSeason,[2-3],Nonref,[160-260],[3-4],TRUE
2802,202,LowSeason,[2-3],Standard,[160-260],[2-2],TRUE
2803,117,HighSeason,[4-7],Standard,[160-260],[3-4],TRUE
2804,249,HighSeason,[2-3],Standard,[260-360],[5-inf],TRUE
2763,294,HighSeason,[0-1],Nonref,[160-260],[3-4],FALSE
2805,258,HighSeason,[2-3],Standard,[260-360],[5-inf],FALSE
2806,129,HighSeason,[2-3],Nonref,[160-260],[3-4],FALSE
